city,country,region,budget_numeric,spring_avg_temp,summer_avg_temp,autumn_avg_temp,winter_avg_temp,ideal_duration_days,avg_rating,annual_visitors,culture_norm,adventure_norm,nature_norm,beaches_norm,urban_norm,nightlife_norm,cuisine_norm,wellness_norm,seclusion_norm,rating_norm,annual_visitors_norm,ideal_duration_norm
Cologne,Germany,europe,2,11.366666666666665,20.099999999999998,12.299999999999999,5.266666666666667,5.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8866666666666667,0.8175439168180574,0.35294117647058826
Pisa,Italy,europe,2,13.5,24.566666666666666,15.9,7.1000000000000005,3.0,4.504255319148936,5.6115957446808515,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.25,0.9008510638297873,0.9467312915247735,0.11764705882352941
Kandy,Sri Lanka,asia,1,28.633333333333336,27.933333333333337,26.899999999999995,26.733333333333334,4.0,3.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Yangon,Myanmar,asia,1,30.166666666666668,27.3,27.933333333333334,26.366666666666664,6.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.25,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.47058823529411764
Lima,Peru,south_america,2,21.46666666666667,17.433333333333334,17.933333333333334,22.633333333333336,6.0,4.475,4.943653846153846,1.0,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,1.0,0.3333333333333333,0.25,0.8949999999999999,0.8096070657108857,0.47058823529411764
Iguazu Falls,Argentina,south_america,2,21.53333333333333,17.433333333333334,22.666666666666668,25.7,4.0,4.452941176470587,5.008823529411765,0.3333333333333333,1.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.8905882352941173,0.8229859874149822,0.23529411764705882
Santa Marta,Colombia,south_america,1,29.933333333333334,29.600000000000005,28.96666666666667,28.933333333333337,5.0,3.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Cali,Colombia,south_america,1,23.8,24.0,23.73333333333333,23.966666666666665,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.5,1.0,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Cancun,Mexico,north_america,2,26.933333333333334,28.46666666666667,26.7,24.133333333333336,5.0,4.49,5.368777777777778,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.25,0.898,0.8968823064577887,0.35294117647058826
San Antonio,United States,north_america,2,21.8,29.400000000000002,22.433333333333334,13.0,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.911025641025641,0.8285967277095662,0.35294117647058826
Malaga,Spain,europe,2,17.333333333333332,25.833333333333332,20.233333333333334,13.166666666666666,5.0,4.5268292682926825,4.991829268292682,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.9053658536585365,0.8194971736358613,0.35294117647058826
Medellín,Colombia,south_america,2,22.433333333333334,23.73333333333333,22.333333333333332,22.333333333333332,5.0,3.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Granada,Spain,europe,2,14.766666666666666,26.133333333333336,17.0,8.433333333333334,5.0,4.5268292682926825,4.991829268292682,1.0,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,1.0,0.3333333333333333,0.25,0.9053658536585365,0.8194971736358613,0.35294117647058826
Linz,Austria,europe,2,10.5,20.8,10.866666666666667,2.1666666666666665,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
Leipzig,Germany,europe,2,9.833333333333334,19.766666666666666,11.033333333333333,3.3000000000000003,5.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8866666666666667,0.8175439168180574,0.35294117647058826
Hue,Vietnam,asia,1,26.766666666666666,30.166666666666668,26.03333333333333,21.033333333333335,5.0,4.491489361702127,5.056914893617022,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.25,0.6666666666666666,0.3333333333333333,0.75,0.8982978723404255,0.8328588387805311,0.35294117647058826
Braga,Portugal,europe,2,14.433333333333332,18.866666666666667,16.0,10.699999999999998,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Ha Long,Vietnam,asia,1,24.166666666666668,28.833333333333332,25.0,17.7,5.0,4.491489361702127,5.056914893617022,0.3333333333333333,0.6666666666666666,1.0,0.5,0.25,0.25,0.6666666666666666,0.3333333333333333,0.75,0.8982978723404255,0.8328588387805311,0.35294117647058826
Manaus,Brazil,south_america,2,26.833333333333332,27.966666666666665,28.8,26.900000000000002,8.666666666666666,4.491011235955057,5.5591011235955055,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.8982022471910114,0.9359544795122382,0.784313725490196
San Andrés,Colombia,south_america,2,28.266666666666666,28.666666666666668,28.3,27.599999999999998,5.0,3.5,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Búzios,Brazil,south_america,2,24.633333333333336,21.53333333333333,23.366666666666664,25.96666666666667,5.0,4.491011235955057,5.5591011235955055,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.25,0.75,0.6666666666666666,0.3333333333333333,0.5,0.8982022471910114,0.9359544795122382,0.35294117647058826
Florianópolis,Brazil,south_america,2,22.166666666666668,17.566666666666666,20.7,24.766666666666666,5.0,4.491011235955057,5.5591011235955055,0.3333333333333333,0.6666666666666666,1.0,1.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.5,0.8982022471910114,0.9359544795122382,0.35294117647058826
San Carlos de Bariloche,Argentina,south_america,2,8.933333333333332,2.9,8.333333333333334,15.333333333333334,6.0,4.452941176470587,5.008823529411765,0.3333333333333333,1.0,1.0,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.75,0.8905882352941173,0.8229859874149822,0.47058823529411764
Niagara Falls,Canada,north_america,2,8.366666666666667,21.76666666666667,11.933333333333332,-1.2,3.0,4.531521739130436,4.660978260869565,0.3333333333333333,0.6666666666666666,1.0,0.25,0.5,0.5,0.3333333333333333,0.3333333333333333,0.25,0.9063043478260872,0.7515755649559926,0.11764705882352941
Darwin,Australia,oceania,2,28.133333333333336,25.700000000000003,29.0,28.833333333333332,5.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.8851219512195122,0.9761212019334798,0.35294117647058826
Great Barrier Reef,Australia,oceania,3,25.86666666666667,22.666666666666668,25.099999999999998,27.366666666666664,10.5,4.425609756097561,5.754756097560975,0.0,1.0,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.75,0.8851219512195122,0.9761212019334798,1.0
Amritsar,India,asia,1,25.566666666666663,30.900000000000002,23.766666666666666,12.866666666666667,5.0,4.533333333333334,5.391954022988505,1.0,0.0,0.3333333333333333,0.0,0.5,0.25,1.0,0.3333333333333333,0.25,0.9066666666666668,0.9016402422734668,0.35294117647058826
Machu Picchu,Peru,south_america,3,12.700000000000001,11.533333333333333,14.033333333333333,13.266666666666666,10.5,4.475,4.943653846153846,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.75,0.8949999999999999,0.8096070657108857,1.0
Antwerp,Belgium,europe,2,10.800000000000002,18.833333333333332,11.933333333333335,5.433333333333333,5.0,3.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Nuremberg,Germany,europe,2,9.833333333333334,19.666666666666664,10.366666666666667,2.466666666666667,4.0,4.433333333333334,4.982314814814815,0.6666666666666666,0.0,0.3333333333333333,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.8866666666666667,0.8175439168180574,0.23529411764705882
Funchal,Portugal,europe,2,18.366666666666664,22.5,21.866666666666664,17.766666666666666,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.75,0.7,0.0,0.35294117647058826
Nuwara Eliya,Sri Lanka,asia,1,16.933333333333334,16.53333333333333,16.1,15.299999999999999,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.25,0.25,0.3333333333333333,0.6666666666666666,0.75,0.7,0.0,0.23529411764705882
Naypyidaw,Myanmar,asia,1,29.46666666666667,26.833333333333332,26.5,23.5,4.0,3.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.75,0.7,0.0,0.23529411764705882
Rosario,Argentina,south_america,2,18.133333333333333,11.766666666666666,18.53333333333333,24.599999999999998,5.0,4.452941176470587,5.008823529411765,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.8905882352941173,0.8229859874149822,0.35294117647058826
Nazca,Peru,south_america,1,21.866666666666664,16.7,18.866666666666667,23.100000000000005,2.0,4.475,4.943653846153846,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.3333333333333333,0.0,0.75,0.8949999999999999,0.8096070657108857,0.0
Los Cabos,Mexico,north_america,2,22.233333333333334,21.166666666666668,18.866666666666664,15.9,5.0,4.49,5.368777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.898,0.8968823064577887,0.35294117647058826
Charleston,United States,north_america,2,19.5,27.166666666666668,20.3,11.766666666666666,5.0,4.555128205128205,5.036153846153847,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,0.911025641025641,0.8285967277095662,0.35294117647058826
Cozumel,Mexico,north_america,2,27.46666666666667,28.733333333333334,27.266666666666666,24.96666666666667,5.0,4.49,5.368777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.6666666666666666,0.3333333333333333,0.75,0.898,0.8968823064577887,0.35294117647058826
Lille,France,europe,2,10.766666666666666,18.9,12.133333333333333,5.266666666666667,4.0,4.54125,5.251250000000001,0.6666666666666666,0.0,0.0,0.0,0.75,0.5,0.6666666666666666,0.3333333333333333,0.25,0.90825,0.8727546007771834,0.23529411764705882
Arica,Chile,south_america,1,20.433333333333334,16.766666666666666,17.9,22.166666666666668,4.0,3.5,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.5,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.23529411764705882
Plitvice Lakes,Croatia,europe,2,11.699999999999998,22.0,12.866666666666667,4.566666666666667,3.0,3.5,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.11764705882352941
Taupo,New Zealand,oceania,2,12.633333333333333,7.966666666666668,11.800000000000002,17.333333333333332,5.0,4.520430107526881,5.13989247311828,0.3333333333333333,1.0,1.0,0.25,0.25,0.5,0.3333333333333333,0.6666666666666666,0.75,0.9040860215053762,0.8498936083826664,0.35294117647058826
Yellowstone National Park,United States,north_america,2,-1.7333333333333332,11.799999999999999,1.2666666666666668,-10.1,8.666666666666666,4.555128205128205,5.036153846153847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.911025641025641,0.8285967277095662,0.784313725490196
Key West,United States,north_america,3,26.766666666666666,31.23333333333333,28.733333333333334,23.766666666666666,4.0,4.555128205128205,5.036153846153847,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.5,0.911025641025641,0.8285967277095662,0.23529411764705882
Dunedin,New Zealand,oceania,2,10.866666666666667,6.266666666666667,10.233333333333333,14.6,4.0,4.520430107526881,5.13989247311828,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.9040860215053762,0.8498936083826664,0.23529411764705882
Kangaroo Island,Australia,oceania,2,15.799999999999999,11.333333333333334,14.266666666666666,19.000000000000004,6.0,4.425609756097561,5.754756097560975,0.3333333333333333,0.6666666666666666,1.0,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.8851219512195122,0.9761212019334798,0.47058823529411764
Bay of Islands,New Zealand,oceania,2,17.166666666666664,13.5,15.4,19.833333333333332,8.666666666666666,4.520430107526881,5.13989247311828,0.3333333333333333,0.6666666666666666,1.0,0.75,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.9040860215053762,0.8498936083826664,0.784313725490196
Aarhus,Denmark,europe,2,8.299999999999999,17.2,10.533333333333333,3.4333333333333336,4.0,3.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.23529411764705882
Vancouver Island,Canada,north_america,2,9.166666666666666,16.5,10.0,3.8333333333333335,8.666666666666666,4.531521739130436,4.660978260869565,0.3333333333333333,0.6666666666666666,1.0,0.75,0.25,0.25,0.3333333333333333,0.6666666666666666,0.75,0.9063043478260872,0.7515755649559926,0.784313725490196
Savusavu,Fiji,oceania,2,27.166666666666668,25.3,26.433333333333334,27.8,6.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.25,0.25,0.3333333333333333,0.6666666666666666,1.0,0.7,0.0,0.47058823529411764
Bristol,United Kingdom,europe,2,10.266666666666666,17.0,11.9,6.233333333333334,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Rovaniemi,Finland,europe,2,1.9000000000000001,15.4,2.4666666666666663,-8.700000000000001,5.0,3.5,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.35294117647058826
Viña del Mar,Chile,south_america,2,14.0,11.1,13.266666666666666,16.666666666666668,4.0,3.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.23529411764705882
Nelson,New Zealand,oceania,2,14.333333333333334,9.3,13.299999999999999,18.333333333333332,6.0,4.520430107526881,5.13989247311828,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,0.75,0.9040860215053762,0.8498936083826664,0.47058823529411764
Maun,Botswana,africa,2,23.200000000000003,18.866666666666667,27.766666666666666,26.733333333333334,6.0,3.5,1.0,0.3333333333333333,1.0,1.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.75,0.7,0.0,0.47058823529411764
Gothenburg,Sweden,europe,2,7.766666666666666,17.099999999999998,9.9,1.9333333333333333,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,0.3333333333333333,0.5,0.7,0.0,0.35294117647058826
Manchester,United Kingdom,europe,2,9.233333333333334,16.066666666666666,10.9,5.533333333333334,5.0,3.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Copenhagen,Denmark,europe,2,8.633333333333333,17.933333333333334,11.033333333333333,3.3000000000000003,5.0,3.5,1.0,1.0,0.0,0.3333333333333333,0.25,1.0,0.75,0.6666666666666666,0.3333333333333333,0.25,0.7,0.0,0.35294117647058826
Sucre,Bolivia,south_america,1,15.366666666666667,14.333333333333334,16.833333333333332,15.733333333333333,5.0,3.5,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.3333333333333333,0.0,0.75,0.7,0.0,0.35294117647058826
